id	name	pvalue	logFC	qvalue
XLOC_024588	Cnnm1,Got1	0.065578468	0.808386988	0.217646118
XLOC_024591	-	0.239632555	1.272262905	0.439340318
XLOC_024592	Slc25a28	0.012738683	-0.896286613	0.086136836
XLOC_024593	Entpd7	0.137645827	-0.317462911	0.328697231
XLOC_024594	Cox15,Cutc	0.042567406	0.470311471	0.169031485
XLOC_024595	Abcc2	0.248501826	-0.385302759	0.448233545
XLOC_024596	Dnmbp,n-R5s21	0.069902393	-0.867320203	0.225650435
XLOC_024598	Erlin1	0.01664587	0.899100934	0.099525898
XLOC_024599	Chuk,Cwf19l1	0.011937806	0.458352453	0.083428846
XLOC_024600	Bloc1s2	0.072543213	0.671181672	0.230325437
XLOC_024601	Scd3	0.397818597	-0.14550344	0.55731317
XLOC_024602	-	0.228817865	-1.335768603	0.428902593
XLOC_024604	Mir5114,Scd2	0.358289676	-0.046674844	0.551169243
XLOC_024606	Wnt8b	0.092812309	-0.204403827	0.263118779
XLOC_024607	Ndufb8	0.096783964	0.938418881	0.26843634
XLOC_024608	Hif1an	0.44739725	0.120239192	0.598546835
XLOC_024611	Fam178a	0.536621328	0.025019691	0.668977374
XLOC_024613	Sema4g	0.548242817	0.146214196	0.677184898
XLOC_024614	Mrpl43	0.045040587	0.667278652	0.175059885
XLOC_024615	Peo1	0.495827353	0.055183903	0.636139966
XLOC_024617	Sfxn3	0.09708728	-0.290194889	0.268649766
XLOC_024618	-	0.865005172	-0.516194938	0.913297171
XLOC_024622	Btrc	0.391002219	0.01516532	0.551169243
XLOC_024623	Gm6807	0.006600966	1.033605954	0.061221502
XLOC_024624	Poll	0.813971579	-0.097270407	0.877006866
XLOC_024625	Dpcd	0.075051625	-0.782918135	0.234168931
XLOC_024626	Gm15491	0.042735524	-0.339818011	0.169352015
XLOC_024627	Kcnip2	0.012462985	-0.985119608	0.085182543
XLOC_024628	4930505N22Rik,9130011E15Rik	0.452419064	-0.212458995	0.602459282
XLOC_024629	Hps6	0.205658027	0.038628325	0.405246961
XLOC_024630	Ldb1,Pprc1	8.94e-05	-0.982998092	0.015604582
XLOC_024631	Nolc1	0.051893293	0.375381536	0.190188339
XLOC_024633	Gbf1	0.311300772	-1.055603547	0.507753305
XLOC_024634	-	0.133660277	0.41463607	0.32303363
XLOC_024635	Nfkb2	0.023097739	-0.799348955	0.119415768
XLOC_024636	Nfkb2	0.045933353	0.622518517	0.177215934
XLOC_024637	Fbxl15,Gm26792	0.247244142	0.672861473	0.44701086
XLOC_024638	Tmem180	0.030096754	-0.959557105	0.139332299
XLOC_024641	Actr1a	0.013874094	-0.353045302	0.090192042
XLOC_024642	Sufu	0.135241752	-0.457753051	0.325344788
XLOC_024644	-	0.279159101	-0.42012782	0.478756762
XLOC_024645	-	0.355976402	-0.487784539	0.549746859
XLOC_024646	Trim8	0.114713083	-0.544432087	0.295366069
XLOC_024647	Arl3	0.082523385	1.275832841	0.246496311
XLOC_024649	Wbp1l	0.429858417	0.183443988	0.584000611
XLOC_024652	Cnnm2	0.128012518	-0.427903209	0.314830561
XLOC_024653	Nt5c2	0.006795764	0.832269029	0.061872525
XLOC_024654	Ina	0.618991568	-0.019978212	0.731878163
XLOC_024655	Pcgf6	0.005237805	1.215558839	0.054373603
XLOC_024657	Taf5	0.000867374	0.983340075	0.02607293
XLOC_024658	Pdcd11	0.448081359	0.103294982	0.59905685
XLOC_024659	Neurl1a	0.057370885	-1.184568188	0.202436308
XLOC_024660	Sh3pxd2a	0.000278007	-1.462323161	0.020284139
XLOC_024661	-	0.196072312	-0.478976933	0.395486306
XLOC_024662	-	0.020288282	-0.760567322	0.111394314
XLOC_024663	-	0.041575254	-0.810834181	0.166847924
XLOC_024664	Gm19557	0.795129472	-0.031934876	0.864423133
XLOC_024665	-	0.007864195	-1.139094613	0.066423362
XLOC_024666	Slk	0.20627703	-0.250617487	0.405640549
XLOC_024669	Sfr1	0.969345702	-0.008904654	0.980681985
XLOC_024670	Cfap43,Gsto1,Gsto2	0.002106244	-1.396234949	0.036781399
XLOC_024678	Xpnpep1	0.047135832	0.548408444	0.179764941
XLOC_024680	Add3	0.014013741	-0.688208701	0.090631181
XLOC_024681	Mxi1	0.068396035	-0.321566947	0.222735355
XLOC_024682	Smndc1	0.312764919	0.205520528	0.5092046
XLOC_024683	-	0.00386981	-2.894306544	0.047195689
XLOC_024684	-	0.102846378	-1.082816377	0.277489372
XLOC_024685	4833407H14Rik,Mirt1	0.058136632	-1.364350584	0.203831573
XLOC_024686	-	0.27270346	-1.321678734	0.472508137
XLOC_024687	Dusp5	0.475202112	0.291182856	0.620782346
XLOC_024688	Nutf2-ps1	0.000329761	0.960369676	0.020476758
XLOC_024689	-	0.438907526	-0.238237677	0.59149841
XLOC_024690	-	0.20473025	-0.959183832	0.404613536
XLOC_024691	Smc3	0.962360773	-0.009355012	0.976426887
XLOC_024692	Rbm20	0.396289897	-0.59706923	0.555929932
XLOC_024693	Gm16299	0.662604448	0.158892824	0.766052909
XLOC_024694	Pdcd4	0.034197882	-0.785229014	0.149523749
XLOC_024695	Shoc2	0.1785301	-0.101888034	0.382041878
XLOC_024697	Gpam	0.122736263	0.558246477	0.307186377
XLOC_024699	Acsl5	0.368512336	0.243543233	0.551169243
XLOC_024700	Zdhhc6	0.002167494	0.989691079	0.037189917
XLOC_024701	Vti1a	0.114492223	0.111159371	0.295206585
XLOC_024708	Dclre1a	0.051980005	0.580774376	0.190399648
XLOC_024709	Nhlrc2	0.098472449	-0.277054823	0.270732098
XLOC_024711	-	0.225005824	-0.751236204	0.425101099
XLOC_024712	-	0.284498891	-0.416946558	0.483454452
XLOC_024713	Ccdc186	0.003758467	-1.467886271	0.046631796
XLOC_024716	Ablim1	0.001126255	-1.468869798	0.028160005
XLOC_024717	B230217O12Rik	0.340813131	0.282230596	0.535029872
XLOC_024718	Fam160b1	0.439298911	0.038225102	0.591759195
XLOC_024719	Trub1	0.841232815	-0.016388231	0.896940879
XLOC_024730	Hspa12a	0.778013939	-0.066106368	0.852277723
XLOC_024733	Pdzd8,Slc18a2	0.026618271	0.306913733	0.129759741
XLOC_024734	Rps12-ps3	0.951919356	0.522022537	0.969940142
XLOC_024737	-	0.109067041	-0.711783009	0.287092315
XLOC_024738	-	0.547740781	-0.267865385	0.676915669
XLOC_024739	-	0.09763828	-1.066108436	0.269464098
XLOC_024740	Rab11fip2	0.033496373	-0.997098807	0.147665912
XLOC_024742	E330013P04Rik	0.391002219	0.024587741	0.551169243
XLOC_024743	-	0.05610409	-0.659153914	0.199753511
XLOC_024744	4933412A08Rik,Fam204a	0.113631453	-0.258606713	0.293987787
XLOC_024746	-	0.365650999	-0.983316745	0.551169243
XLOC_024747	-	0.262443827	-0.21274652	0.463063509
XLOC_024748	-	0.133324243	-0.918958001	0.32253599
XLOC_024749	-	0.141635736	-0.506234702	0.334223615
XLOC_024750	-	0.07050126	-1.910743596	0.226885086
XLOC_024751	Cacul1,Gm25238	0.516061264	0.042852124	0.652342225
XLOC_024753	-	0.30153873	-0.35615999	0.498859707
XLOC_024754	Eif3a,Nanos1	0.000706837	1.308908772	0.024610353
XLOC_024755	Fam45a	0.450048147	-0.201278937	0.600889468
XLOC_024756	Prdx3	0.000290908	1.164979653	0.020284139
XLOC_024757	Grk5	0.314731926	-0.197875344	0.511105461
XLOC_024758	Zfp950	0.654887074	-0.244372086	0.75982206
XLOC_024760	Csf2ra	0.583651628	0.200200704	0.705040623
XLOC_024763	Ighmbp2	0.052689749	1.049985441	0.192033328
XLOC_024764	-	0.912281584	-0.060341679	0.944830886
XLOC_024765	Cpt1a	0.136684745	-0.767288287	0.327304988
XLOC_024767	Ppp6r3	0.742359725	-0.019251679	0.825396951
XLOC_024768	Lrp5	0.515664913	-0.029405113	0.651905503
XLOC_024769	1810055G02Rik	0.188630511	0.311138484	0.389444153
XLOC_024770	Gm16066,Suv420h1	0.001112598	-0.86183115	0.027994309
XLOC_024771	Chka,Gm16066	0.001691897	-1.181013699	0.033419755
XLOC_024772	Tcirg1	0.158387856	-0.674350819	0.356061955
XLOC_024774	Aldh3b1	0.346485954	-0.138075136	0.54072933
XLOC_024775	Unc93b1	0.63746777	0.157443824	0.745618259
XLOC_024776	Gm16312	0.048135626	0.463801832	0.1820417
XLOC_024777	Ndufv1	0.783356783	-0.116462486	0.856376861
XLOC_024778	Gstp1	0.591721436	-0.104195284	0.710759888
XLOC_024780	BC021614	0.697427616	-0.089367883	0.79229261
XLOC_024782	Cdk2ap2,Pitpnm1	0.014401865	-0.636186434	0.091871912
XLOC_024783	Aip	0.722730912	0.065046916	0.810794892
XLOC_024784	Cabp4,Tmem134	0.071040448	-0.446139955	0.227676788
XLOC_024785	Coro1b	0.007553661	-0.363428265	0.06523924
XLOC_024786	Rps6kb2	0.876281935	-0.014366034	0.921157503
XLOC_024787	Carns1	0.391002219	-0.049315066	0.551169243
XLOC_024788	Tbc1d10c	0.305581543	-0.389635385	0.502345776
XLOC_024789	Rad9a	0.490001544	0.112964924	0.631368061
XLOC_024790	-	0.110777398	-1.371649476	0.289558951
XLOC_024791	-	0.0683108	-0.68045997	0.222572293
XLOC_024792	Gm26115	0.943967954	-0.013509892	0.965123952
XLOC_024793	Pold4	0.063089553	0.423291116	0.213188521
XLOC_024794	Ssh3	0.442668228	-0.117878298	0.594731912
XLOC_024797	Adrbk1	0.301083998	-0.716290732	0.498516439
XLOC_024798	Kdm2a	0.657124132	-0.100622733	0.761581898
XLOC_024802	Pcx	0.533741969	0.354993053	0.666719619
XLOC_024803	Lrfn4	0.905264858	-0.007468687	0.940574063
XLOC_024804	Pcx	0.391002219	0.144175034	0.551169243
XLOC_024805	Pcx	0.391002219	-0.811122071	0.551169243
XLOC_024806	Rce1	0.704373528	-0.046860023	0.796988643
XLOC_024808	Gm960	0.181874912	0.085656841	0.385519719
XLOC_024809	Gm21992,Rbm14,Rbm4	0.588949276	-0.377361116	0.709311602
XLOC_024810	Gm37206	0.604054254	0.075411934	0.720407028
XLOC_024811	Ccs	0.381755125	-0.242062609	0.551169243
XLOC_024813	Zdhhc24	0.580389443	0.136031441	0.702387702
XLOC_024814	Bbs1	0.08354935	-0.104611621	0.248177216
XLOC_024817	Mrpl11	0.005485388	1.355552158	0.055643575
XLOC_024819	Slc29a2	0.000877002	2.042683422	0.026152419
XLOC_024820	Brms1	0.041564416	-0.55175413	0.166847924
XLOC_024821	Rin1	0.286549702	0.857200946	0.485491616
XLOC_024822	Rin1	0.232094668	-0.50377973	0.432293429
XLOC_024824	Cnih2,Yif1a	0.009902832	0.95344447	0.075194968
XLOC_024825	Rab1b	0.429868297	-0.217026231	0.584000611
XLOC_024826	Klc2	0.064580947	0.204411463	0.215917831
XLOC_024827	Pacs1	0.323107433	-0.10218143	0.518922475
XLOC_024829	Sf3b2	0.179880847	0.208116306	0.384023193
XLOC_024832	Banf1,Eif1ad	0.003709581	0.981605157	0.046571073
XLOC_024833	Sart1	0.146808056	-0.127936102	0.340814168
XLOC_024834	Tsga10ip	0.105134518	-0.665932503	0.281403654
XLOC_024835	Gm6293	0.002510506	-2.173323585	0.039267586
XLOC_024836	Drap1	0.334289123	1.047931095	0.52934937
XLOC_024837	AI837181	0.5810787	-0.092118074	0.702871937
XLOC_024838	Gm25432	0.03278555	1.153077958	0.146276567
XLOC_024839	Cfl1,Snx32	0.704625898	-0.124569701	0.797205371
XLOC_024840	Ccdc85b	0.000472473	2.552764928	0.022723786
XLOC_024841	Ctsw	0.539044	-0.173555858	0.670817136
XLOC_024842	-	0.118692951	0.293685858	0.300859397
XLOC_024843	Mus81	0.232342097	-0.423981492	0.432521049
XLOC_024845	-	0.834134379	0.055356945	0.89107594
XLOC_024846	Ovol1	0.082264955	-0.148979864	0.246133106
XLOC_024847	Ap5b1	0.002406117	-1.310764103	0.038550814
XLOC_024848	Kat5,Rnaseh2c	0.676040452	0.262156605	0.77659621
XLOC_024849	Rela,Sipa1	0.003512816	1.191438766	0.045379564
XLOC_024850	Pcnxl3	0.132656258	0.197420365	0.321396232
XLOC_024852	Ehbp1l1	0.570495799	-0.046692213	0.694332353
XLOC_024853	Fam89b,Sssca1	0.616301821	-0.219027525	0.729817182
XLOC_024854	Scyl1	0.489939386	-0.064638545	0.631319004
XLOC_024855	-	0.881545136	0.065383156	0.924356392
XLOC_024856	Malat1	0.02879585	-2.55043372	0.13576181
XLOC_024857	-	0.384440038	0.389143371	0.551169243
XLOC_024858	Gm27702,Neat1	0.087358454	-0.432566615	0.254539773
XLOC_024859	Frmd8	0.451872053	-0.230115504	0.602281616
XLOC_024860	Slc25a45	0.009982726	-1.534876958	0.075495442
XLOC_024862	Dpf2	0.054672321	-0.922451739	0.196671448
XLOC_024863	Cdc42ep2	0.714527817	0.067238496	0.804484479
XLOC_024864	Pola2	0.739538499	0.030125821	0.823495047
XLOC_024865	-	0.310947805	-0.233480044	0.50750709
XLOC_024867	Capn1	0.060473295	-0.340467489	0.208240412
XLOC_024869	Mrpl49,Syvn1	0.070939098	-0.614337198	0.227585618
XLOC_024870	Fau	0.177858073	-0.522835085	0.381288608
XLOC_024871	Znhit2	0.910069724	-0.037779459	0.943664797
XLOC_024872	Gm28374,Tm7sf2,Vps51,Zfpl1	0.288722369	0.640383582	0.487094725
XLOC_024873	Sac3d1	0.183765622	0.163161735	0.38581772
XLOC_024874	Snx15	0.732750027	0.113450064	0.818113205
XLOC_024875	Arl2	0.436889302	-0.259118192	0.589662422
XLOC_024877	Atg2a	9.23e-05	-1.707509057	0.015604582
XLOC_024878	Ehd1,Gm14963	0.000583507	3.249283687	0.023586076
XLOC_024879	Cdc42bpg	0.136253012	-0.626333516	0.326654082
XLOC_024880	Gm14966,Men1,Sf1	0.00116773	0.186764863	0.028691367
XLOC_024881	Pygm	0.024773093	-0.565103434	0.124707568
XLOC_024882	Gm14965	0.000178947	-3.787657565	0.018171037
XLOC_024888	Mir5046,Rps6ka4	0.914312203	0.005002411	0.946074193
XLOC_024889	Ccdc88b	0.342403155	-0.152035456	0.536690276
XLOC_024890	-	0.274656404	0.239834361	0.474166138
XLOC_024891	Esrra,Mir6990,Prdx5	0.336673972	-0.350049821	0.531371991
XLOC_024894	Bad,Gpr137	0.812912699	-0.009683366	0.876293194
XLOC_024895	Plcb3	0.391002219	0.010957975	0.551169243
XLOC_024896	-	0.093588266	0.505478473	0.264175708
XLOC_024897	Fkbp2,Ppp1r14b,Vegfb	0.017061661	2.155401614	0.100632038
XLOC_024900	Fermt3	0.623849808	0.159156349	0.734838052
XLOC_024901	Stip1	0.052932589	0.846417242	0.192571851
XLOC_024902	-	0.059973182	-0.506241645	0.207417517
XLOC_024903	Flrt1,Otub1	2.36e-06	0.614081487	0.005651213
XLOC_024904	Flrt1	0.447281035	0.139861569	0.598494113
XLOC_024906	Naa40	0.224415275	0.07028101	0.424308128
XLOC_024907	Rcor2	0.017333774	1.036486208	0.101406983
XLOC_024908	Mark2	0.05884934	-0.616889625	0.20527536
XLOC_024909	AI846148	0.391002219	-0.032483915	0.551169243
XLOC_024911	Rtn3	0.110279426	-0.382759453	0.288977738
XLOC_024913	Atl3	0.004090591	0.903779663	0.048473138
XLOC_024914	Pla2g16	0.070019171	0.690275186	0.225867204
XLOC_024915	-	0.088745396	-0.601607648	0.256685675
XLOC_024916	Lgals12	0.026549486	-0.295091642	0.129569004
XLOC_024917	Gm16437	0.60515934	0.978121161	0.721378536
XLOC_024924	-	0.363251976	-0.17698434	0.551169243
XLOC_024925	-	0.652581089	0.220801699	0.758082868
XLOC_024929	-	0.100002912	-0.979225181	0.273111442
XLOC_024932	Slc3a2	0.606310217	-0.266407229	0.722259744
XLOC_024933	Snhg1	0.075909771	0.215149954	0.235378755
XLOC_024934	Stx5a,Taf6l	0.003792283	-0.733662267	0.046766039
XLOC_024935	Nxf1	0.129948482	-1.629278582	0.317329012
XLOC_024936	Polr2g	0.985883415	0.010708876	0.991064724
XLOC_024937	Zbtb3	0.198403014	0.546036623	0.397780323
XLOC_024938	Bscl2,Gng3,Hnrnpul2,Ttc9c	0.414904856	0.05343755	0.57146162
XLOC_024939	Ubxn1	0.040954917	0.621412215	0.16561405
XLOC_024940	Uqcc3	0.800980191	-0.047715047	0.868331719
XLOC_024943	Ganab	0.027400385	0.274918118	0.132168575
XLOC_024944	Ganab	0.35507893	-0.781909939	0.548716479
XLOC_024945	B3gat3,Eml3,Mta2,Rom1	0.393623783	0.078487644	0.553522886
XLOC_024946	Eef1g,Tut1	0.001928968	1.200727922	0.035112573
XLOC_024947	-	0.009529245	-1.704399068	0.073834046
XLOC_024948	Ahnak	0.008520215	-0.893472205	0.069050219
XLOC_024950	Asrgl1	0.391002219	0.017186342	0.551169243
XLOC_024952	Pcna-ps2	0.35679447	0.109915819	0.550394105
XLOC_024955	Incenp	0.705744375	0.02281698	0.797988593
XLOC_024956	-	0.758872328	-0.82761946	0.837468906
XLOC_024957	Best1	0.000354015	-0.77498791	0.021049668
XLOC_024959	Fads1	0.012584206	0.734317238	0.085610486
XLOC_024960	Fen1	0.031748594	0.565387935	0.143781492
XLOC_024961	Myrf	0.711458349	0.054190067	0.801820717
XLOC_024966	Sdhaf2	0.849734844	-0.00926869	0.9030306
XLOC_024967	Cpsf7,Tmem216	0.105609383	-0.308391957	0.281782689
XLOC_024968	Cpsf7	0.86666815	0.084674438	0.914373365
XLOC_024969	Cpsf7	0.005748346	-1.175986133	0.057065797
XLOC_024970	Cpsf7	0.667541079	-0.621986403	0.770140262
XLOC_024971	Cpsf7	0.697472607	-0.257050276	0.79229261
XLOC_024972	Cyb561a3,Tmem138	0.100543184	-0.598994176	0.273807874
XLOC_024974	Ddb1	0.0022025	0.96851156	0.037286676
XLOC_024975	-	0.057443176	-0.332315663	0.20246813
XLOC_024977	Vps37c	0.576189473	-0.126403595	0.699054777
XLOC_024978	Cd5	0.54953632	-0.381865083	0.678207355
XLOC_024979	A430093F15Rik	0.005426109	1.837654468	0.055358521
XLOC_024980	Cd6	0.015119348	0.521486816	0.094291777
XLOC_024981	Slc15a3	0.058506325	0.492301006	0.204584818
XLOC_024982	Tmem132a	0.317598288	0.17681086	0.513578295
XLOC_024983	Tmem109	0.628036579	-0.153147254	0.738259993
XLOC_024984	Prpf19	0.064891195	1.355503811	0.216439365
XLOC_024985	-	0.255789354	-0.528124729	0.45610548
XLOC_024987	Ccdc86	0.53223263	0.043353817	0.66548362
XLOC_024992	AW112010	0.391002219	-0.16150909	0.551169243
XLOC_024996	Gm6501	0.039530058	0.726691481	0.162255226
XLOC_025004	Gm28935	0.247636482	-0.526759009	0.447319101
XLOC_025005	Ms4a4a	0.055787337	0.427563982	0.1990875
XLOC_025007	BE692007,Gm19261,Gm5511,Ms4a4c,Ms4a6b	1.46e-05	-0.439587406	0.010116058
XLOC_025008	Gm19261	0.55720124	0.442134598	0.68441232
XLOC_025017	Stx3	0.016197413	0.545276042	0.097894074
XLOC_025023	Gm22272	0.416379208	0.156774615	0.572969473
XLOC_025025	Osbp	0.243149748	-0.186704277	0.442723061
XLOC_025026	-	0.126718175	-1.622026084	0.313263869
XLOC_025048	Mpeg1	0.009541955	-1.262199531	0.073838382
XLOC_025051	A330040F15Rik	0.707392477	-0.160601074	0.798979516
XLOC_025052	A330040F15Rik	0.236997929	0.135638905	0.436985771
XLOC_025054	Cntf,Zfp91	0.199461046	-0.271673251	0.398861225
XLOC_025055	Lpxn	0.63228912	-0.183744498	0.741128546
XLOC_025056	-	0.004239565	-1.229653358	0.049177542
XLOC_025057	-	0.808914476	-0.32532744	0.873499905
XLOC_025085	Tle4	0.097931567	-0.174198664	0.270017877
XLOC_025086	-	0.014532103	-1.593277629	0.0922469
XLOC_025090	Cep78	0.391002219	0.013307799	0.551169243
XLOC_025091	Gm10819,Gnaq	0.508478506	0.193993611	0.646328248
XLOC_025092	E030024N20Rik	0.069464462	0.548404688	0.224818185
XLOC_025095	Vps13a	0.406526696	-0.076445472	0.564428315
XLOC_025100	Rfk	0.312899102	0.269385591	0.509296527
XLOC_025104	-	0.384000546	0.397690283	0.551169243
XLOC_025105	Ostf1	0.442495551	-0.118411322	0.594591345
XLOC_025106	Nmrk1	0.324741524	-0.388756224	0.520428273
XLOC_025107	Carnmt1	0.000363321	1.071140966	0.021116101
XLOC_025109	D030056L22Rik	0.019755359	0.744259482	0.109662744
XLOC_025117	Zfand5	0.02171718	-0.345157637	0.115760651
XLOC_025119	1110059E24Rik,Abhd17b	0.153411586	-0.161026627	0.349489352
XLOC_025120	-	0.199567978	-0.563825163	0.398970014
XLOC_025121	-	0.056002702	-0.902994302	0.19960669
XLOC_025122	-	0.229646658	0.139745744	0.429718604
XLOC_025123	Tmem2	0.303349476	0.430914085	0.500271017
XLOC_025126	Trpm3	0.359765726	-0.241144072	0.551169243
XLOC_025128	Klf9	0.097641157	0.331226859	0.269464098
XLOC_025129	Mir1192	0.001207622	-1.127790458	0.0290839
XLOC_025130	Smc5	0.30344621	-0.064828971	0.500271017
XLOC_025133	Gm9493	0.208824104	-0.365858684	0.408602982
XLOC_025134	Gm6563	0.088362765	0.788347754	0.256241266
XLOC_025135	Ptar1	0.057346392	0.407752867	0.202436308
XLOC_025136	-	0.39335533	-0.359483271	0.553234421
XLOC_025141	Fam122a	0.034046511	-3.26927333	0.149335198
XLOC_025144	Gm10053	0.018856558	1.717158632	0.106753369
XLOC_025148	Dock8,Gm24252	0.000446484	-1.232779573	0.022291901
XLOC_025149	Dock8	0.141746884	-1.696226589	0.334375214
XLOC_025151	-	0.006956954	-1.621870324	0.062659181
XLOC_025156	4931403E22Rik,Gm20616,Smarca2	0.005497411	-1.594688581	0.055743958
XLOC_025157	Gm20616	0.914747139	-0.072996655	0.946374803
XLOC_025158	Smarca2	0.085545071	-1.99832285	0.251223711
XLOC_025159	Pum3	0.226565994	0.152268611	0.426603538
XLOC_025160	-	0.137651057	-0.794864698	0.328697231
XLOC_025161	-	0.479515277	-0.126589307	0.623941726
XLOC_025163	Rfx3	0.479753365	-0.0553163	0.624031478
XLOC_025164	-	0.619712948	-0.157978935	0.732268665
XLOC_025171	4430402I18Rik	0.014299085	-0.530475824	0.091427341
XLOC_025172	-	0.305298988	-0.223133463	0.502007219
XLOC_025173	Ak3	0.940543906	-0.000660023	0.963179281
XLOC_025174	Gm10136	0.32593399	-0.186014283	0.521637668
XLOC_025175	Rcl1	0.002907789	1.371508099	0.041743182
XLOC_025176	-	0.171200379	0.241899036	0.372654403
XLOC_025177	-	0.62901649	-0.181976769	0.739024872
XLOC_025178	Gm5518	0.019413933	0.607760709	0.108486983
XLOC_025179	-	0.391002219	0.301449778	0.551169243
XLOC_025180	Jak2	0.002249021	1.884882703	0.037651544
XLOC_025183	Plgrkt	0.391002219	-0.143829257	0.551169243
XLOC_025184	Cd274	0.001195223	2.639021193	0.029062317
XLOC_025185	-	0.008699873	0.900253855	0.070123332
XLOC_025186	Pdcd1lg2	0.002826242	3.330693136	0.041317036
XLOC_025187	A930007I19Rik,Ric1	0.357145728	0.127660704	0.550657235
XLOC_025188	Ermp1	0.026276697	-0.748182981	0.128837407
XLOC_025189	9930021J03Rik	0.10260969	-0.365250428	0.277101642
XLOC_025190	Ranbp6	0.07965937	-0.229332189	0.241651485
XLOC_025191	-	0.391002219	0.186614526	0.551169243
XLOC_025192	Gldc,Uhrf2	0.928733773	0.005193819	0.955040003
XLOC_025197	Cstf2t	0.135476639	-0.145032948	0.325581155
XLOC_025198	A1cf	0.089378306	0.907966027	0.257730417
XLOC_025201	Sgms1	0.436509548	0.308309414	0.589457074
XLOC_025202	Rpl9-ps6	0.201700061	-0.237260391	0.401531253
XLOC_025203	Minpp1	0.010756512	0.688584143	0.078660584
XLOC_025204	-	0.798148028	-0.025781224	0.866572617
XLOC_025205	Atad1	0.087928412	0.108775908	0.255433839
XLOC_025206	-	0.319949774	-0.926387976	0.515976134
XLOC_025207	Pten	0.009372002	-0.388316023	0.073309139
XLOC_025209	Rnls	0.594772311	-0.1383878	0.712988061
XLOC_025210	-	0.681394256	-0.180094388	0.78026304
XLOC_025213	Lipo1,Lipo2,Lipo4	0.274476751	-0.249101394	0.474097168
XLOC_025220	Acta2,Stambpl1	0.001011319	-0.687671447	0.027068729
XLOC_025221	Fas	0.014079279	0.911645222	0.090865444
XLOC_025224	Lipa	0.217894579	-0.215826372	0.417769178
XLOC_025225	Ifit2,Ifit3	0.001425189	-1.743731544	0.031079073
XLOC_025226	-	0.178596514	-0.98833822	0.382121608
XLOC_025227	Ifit1bl1	0.391002219	-0.056226431	0.551169243
XLOC_025228	Ifit3b	0.126133964	-0.575190942	0.312490772
XLOC_025230	Ifit1	0.010620709	-1.916779352	0.078244288
XLOC_025232	Pank1	0.709770539	-0.01872291	0.800552478
XLOC_025234	Kif20b	0.085928347	0.467722982	0.251912967
XLOC_025241	Rpp30	0.050989779	0.88076275	0.188350297
XLOC_025242	-	0.992690132	-0.059108399	0.995348242
XLOC_025243	Ankrd1	0.391002219	0.020185595	0.551169243
XLOC_025245	Gm23170,Pcgf5	0.032321636	-0.398015737	0.145025228
XLOC_025246	-	0.066983877	-0.265281439	0.219967599
XLOC_025247	-	0.683110956	-0.139794093	0.781703675
XLOC_025249	-	0.189594772	-0.401636081	0.390205572
XLOC_025250	1500017E21Rik,Hectd2	0.274841243	0.303786135	0.474233717
XLOC_025252	Tnks2	0.067220767	-0.331933641	0.220269763
XLOC_025253	-	0.044551608	-1.453081754	0.173829526
XLOC_025254	-	0.007829014	-1.387578069	0.066283631
XLOC_025256	Btaf1	0.015771457	1.044472753	0.096560715
XLOC_025257	Cpeb3,March5	0.037706836	0.329072106	0.158291415
XLOC_025259	-	0.975068301	0.185599298	0.984685248
